id	unitCode	title	media_count	media_id	object_type	medium	artist	date	topics
edanmdm-saam_1962.4.10	SAAM	Flowery Meadow	1.0	SAAM-1962.4.10_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1910	Meadow|Landscapes
edanmdm-saam_1968.20.1	SAAM	On the California Coast	1.0	SAAM-1968.20.1_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Landscapes|Coasts
edanmdm-saam_1950.2.3	SAAM	The Sky Simulated by White Flamingoes study for book, Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.3_1	Painting	oil on wood	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	ca. 1905-1909	Landscapes|Animals|Flamingo|Birds
edanmdm-saam_1935.12.8	SAAM	Kayser's Pond, Maine	1.0	SAAM-1935.12.8_1	Painting	oil on canvas	John Bunyan Bristol, born Hillsdale, NY 1826-died New York City 1909	n.d.	Landscapes|Lakes|Kayser's Pond
edanmdm-saam_1985.66.333	SAAM	Prairie du Chien, United States Garrison	1.0	SAAM-1985.66.333_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1835-1836	Western|Landscapes|Architecture|Prairie du Chien|Fort|Rivers|Military
edanmdm-saam_2004.30.3	SAAM	Popocatepetl, Spirited Morning-- Mexico	1.0	SAAM-2004.30.3_1	Painting	oil on board	Marsden Hartley, born Lewiston, ME 1877-died Ellsworth, ME 1943	1932	Mountains|Landscapes|Volcanic eruption|Disasters|Popocateptl
edanmdm-saam_1930.12.41	SAAM	Egyptian Landscape	1.0	SAAM-1930.12.41_1	Painting	oil on canvas mounted on paperboard	C. Morgan McIlhenney, born Philadelphia, PA 1858-died 1904	n.d.	Trees|Landscapes|Palm tree|Architecture|Temple
edanmdm-saam_1909.7.17	SAAM	An Old Church at Montreuil	1.0	SAAM-1909.7.17_1	Painting	oil on canvas	Henry Golden Dearth, born Bristol, RI 1864-died New York City 1918	ca. 1906-1907	Trees|Water|Montreuil|Landscapes|Architecture|Religion|Church buildings
edanmdm-saam_1983.95.140	SAAM	Untitled (landscape with cows and trees)	1.0	SAAM-1983.95.140_2	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1881	Trees|Weather|Landscapes|Animals|Cattle|Cloud
edanmdm-saam_1983.95.188B	SAAM	Untitled	1.0	SAAM-1983.95.188B_1	Painting	oil on wood panel	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	n.d.	Trees|Landscapes
edanmdm-saam_1962.13.44	SAAM	Mt. Pico, Azores Islands	1.0	SAAM-1962.13.44_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1905	Weather|Volcano|Mountains|Landscapes|Cloud|Mount Pico|Waterscapes|Sea
edanmdm-saam_1909.7.38	SAAM	The Three Trees	1.0	SAAM-1909.7.38_1	Painting	oil on canvas	W. L. Lathrop, born Warren, IL 1859-died Montauk, NY 1938	n.d.	Trees|Landscapes
edanmdm-saam_1983.83.182	SAAM	Alban Mountains from Via Tuscolana, Rome	1.0	SAAM-1983.83.182_1	Painting	watercolor and pencil on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1900	Mountains|Landscapes|Roads|Via Tuscolana
edanmdm-saam_1956.11.16	SAAM	Dedham Vale--Summer Morning	1.0	SAAM-1956.11.16_1	Painting	oil on canvas	Unidentified (British)	19th century	Landscapes|Farms|Occupations|Summer|Seasons
edanmdm-saam_1973.133.2	SAAM	The Enchanted Mesa	1.0	SAAM-1973.133.2_1	Painting	watercolor and opaque watercolor on paper	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1927	Mountains|Landscapes|Deserts
edanmdm-saam_1968.121.2	SAAM	(Landscape with Red Roof Building)	1.0	SAAM-1968.121.2_1	Painting	oil on canvas	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	ca. 1880-1910	Landscapes|Architecture|Domestic|Gardens|Dwellings
edanmdm-saam_1952.13.86A-B	SAAM	Hill and Lake	1.0	SAAM-1952.13.86A-B_1	Painting	watercolor	James Henry Moser, born Whitby, Ontario, Canada 1854-died Washington, DC 1913	n.d.	Landscapes|Lakes
edanmdm-saam_1991.56.68	SAAM	Chateau D'If	1.0	SAAM-1991.56.68_1	Painting	pencil and watercolor on paper, mounted on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.	Landscapes|Architecture|Chateau d'If|Castles|Marseilles
edanmdm-saam_1983.95.198	SAAM	The Good Shepherd (Atlas Mountains, Morocco)	1.0	SAAM-1983.95.198_1	Painting	oil on fiberboard	Henry Ossawa Tanner, born Pittsburgh, PA 1859-died Paris, France 1937	ca. 1930	Mountains|Shepherd|Good Shepherd|Landscapes|Animals|Farms|Occupations|Religion|Sheep|Bible, N.T.
edanmdm-saam_1959.14	SAAM	Dwight Tryon's Studio	1.0	SAAM-1959.14_2	Painting	oil on canvas	Marie P. Castegnier, n.d.	n.d.	Architecture|Tryon
edanmdm-saam_2006.1.1	SAAM	Gates of the Yosemite	1.0	SAAM-2006.1.1_1	Painting	oil on paper mounted on canvas	Albert Bierstadt, born Solingen, Germany 1830-died New York City 1902	ca. 1882	Landscapes|Parks
edanmdm-saam_1983.95.118	SAAM	Untitled (house in woods near lake)	1.0	SAAM-1983.95.118_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1895	Trees|Water|Landscapes|Architecture
edanmdm-saam_1962.13.67	SAAM	Arches of Palace of Nero	1.0	SAAM-1962.13.67_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1933	Ruins|Palace of Nero|Architecture|Castles|Cityscapes|Detail
edanmdm-saam_1983.95.88	SAAM	The Storm	1.0	SAAM-1983.95.88_2	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1881	Weather|Landscapes|Storms|Roads
edanmdm-saam_1983.83.193	SAAM	Alto from Reggio, Morning	1.0	SAAM-1983.83.193_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1896	Mountains|Water|Landscapes|Morning|Time
edanmdm-saam_1952.13.87	SAAM	Mountain and Valley	1.0	SAAM-1952.13.87_1	Painting	watercolor	James Henry Moser, born Whitby, Ontario, Canada 1854-died Washington, DC 1913	1893	Mountains|Landscapes|Valleys
edanmdm-saam_1933.4.12	SAAM	Landscape with Windmill	1.0	SAAM-1933.4.12_1	Painting	gouache on paper mounted on paperboard	E. Landseer Harris, born 1858-died 1901	n.d.	Water|Landscapes|Industrialization|Animals|Architecture|Cattle|Birds|Windmill
edanmdm-saam_1965.18.69	SAAM	Untitled	1.0	SAAM-1965.18.69_1	Painting	watercolor on paperboard	B. Dreisler, Jr., n.d.	n.d.	Architecture|Domestic|Dwellings
edanmdm-saam_1962.13.38	SAAM	Sailboats (Venice)	1.0	SAAM-1962.13.38_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1898	Boats and boating|Landscapes|Architecture|Sailboats|Waterscapes
edanmdm-saam_1962.13.49	SAAM	Laon Cathedral, France	1.0	SAAM-1962.13.49_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1913	Cathedral of Notre Dame|Laon|Landscapes|Wall|Roads|Architecture|Religion|Church buildings|Detail
edanmdm-saam_1930.12.59	SAAM	Long's Peak, Colorado, 1874	1.0	SAAM-1930.12.59_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1874	Mountains|Long's Peak|Landscapes
edanmdm-saam_1952.13.126	SAAM	Place St. Germain des Pres	1.0	SAAM-1952.13.126_1	Painting	oil on canvas	Frank Edwin Scott, born Buffalo, NY 1863-died Paris, France 1929	n.d.	Architecture|Boulevard St. Germain|Religion|Cityscapes|Streets|Church buildings
edanmdm-saam_1962.4.19	SAAM	On the Sunset Hill, 1926	1.0	SAAM-1962.4.19_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1926	Mountains|Landscapes|Sunset Hill|Figure(s) in exterior
edanmdm-saam_1985.66.352	SAAM	Ta-wa-que-nah, or the Rocky Mountain, Near the Comanche Village	1.0	SAAM-1985.66.352_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1834-1835	Western|Mountains|Landscapes|Ta Wa Que Nah
edanmdm-saam_1983.114.14	SAAM	"After Titian's ""Madonna of the Rabbit"""	1.0	SAAM-1983.114.14_1	Painting	oil on canvas	Kenyon Cox, born Warren, OH 1856-died New York City 1919	1878-1882	Rabbits|Animals|Mary, Blessed Virgin, Saint|Religion|Bible, N.T.|Jesus Christ
edanmdm-saam_1930.12.67	SAAM	The Maryland Fields	1.0	SAAM-1930.12.67_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1929	Landscapes|Plains
edanmdm-saam_2014.67.2	SAAM	A Stag and Two Does	1.0	SAAM-2014.67.2_1	Painting	oil on gilded leather on canvas	Albert Pinkham Ryder, born New Bedford, MA 1847-died New York City 1917	ca. 1870s	Trees|Landscapes|Animals
edanmdm-saam_1983.114.18	SAAM	"Study for ""Christ"""	1.0	SAAM-1983.114.18_1	Painting	oil on canvas	Kenyon Cox, born Warren, OH 1856-died New York City 1919	1905	Landscapes|Religion|Bible, N.T.|Jesus Christ
edanmdm-saam_1962.8.6	SAAM	Untitled	1.0	SAAM-1962.8.6_1-000001	Painting	oil on canvas mounted on fiberboard	Unidentified	ca. 1933-1943	Bridges|Trains|Description and travel|Landscapes|Iowa|Architecture|Roads|New Deal, 1933-1939|Works Progress Administration, Federal Art Project|Automobiles|Vehicles
edanmdm-saam_1991.56.84	SAAM	Tower of Hypacus, Jerusalem	1.0	SAAM-1991.56.84_1	Painting	watercolor and pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.	Landscapes|Architecture|Government|Jerusalem|Tower|Tower of Hypacus
edanmdm-saam_1950.2.11	SAAM	Peacock in the Woods, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.11_1	Painting	oil on canvas	Richard S. Meryman, born Boston, MA 1882-died Dublin, NH 1963	1907	Peacock|Landscapes|Animals|Birds|Forests and forestry
edanmdm-saam_1991.56.47	SAAM	Marseilles	1.0	SAAM-1991.56.47_1	Painting	pencil and watercolor on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	n.d.	Water|Landscapes|Architecture|Fort|Marseilles|Military
edanmdm-saam_1991.56.182	SAAM	Ancient Abbey of St. Valery, France	1.0	SAAM-1991.56.182_1	Painting	pencil and watercolor on paper mounted on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1862	Abbeys|Landscapes|Architecture|Saint Valery-sur-Somme|Religion
edanmdm-saam_2012.14	SAAM	Room Interior with Winding Staircase	1.0	SAAM-2012.14_1	Painting	oil on board	Francis Davis Millet, born Mattapoisett, MA 1846-died at sea 1912	n.d.	Architecture|Stairs|Detail
edanmdm-saam_1985.66.326_801	SAAM	Former Governor's House, Sitka, 1905	1.0	SAAM-1985.66.326801_1	Painting	watercolor on paper, mounted on paperboard	Theodore J. Richardson, born Readfield, ME 1855-died Minneapolis, MN 1914	1905	Cannon|Landscapes|Weapons|Architecture|Domestic|Sitka|Dwellings
edanmdm-saam_1968.121.7	SAAM	Landscape	1.0	SAAM-1968.121.7_1	Painting	oil on canvas mounted on fiberboard	Carl Newman, born Philadelphia, PA 1858-died Abington, PA 1932	ca. 1909-1914	Trees|Water|Landscapes|Rocks
edanmdm-saam_1985.66.345	SAAM	View of the Junction of the Red River and the False Washita, in Texas	1.0	SAAM-1985.66.345_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1834-1835	Western|Landscapes|Rivers|False Wicheta
edanmdm-saam_1983.95.10	SAAM	Neutakonkanut	1.0	SAAM-1983.95.10_1	Painting	watercolor and pencil on paper	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	1891	Trees|Landscapes
edanmdm-saam_2015.54.2	SAAM	Sunset Cloud, Green River, Wyoming	1.0	SAAM-2015.54.2_1	Painting	oil on canvas	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1917	Weather|Sunset|Landscapes|Cloud|Green River|Rock formation|Time
edanmdm-saam_1959.3.2	SAAM	Shore with Blue Sea	1.0	SAAM-1959.3.2_1	Painting	oil on canvas	Eleanor Harris, born 1901-died 1942	n.d.	Landscapes|Coasts
edanmdm-saam_1929.6.55	SAAM	Improvisation	1.0	SAAM-1929.6.55_2	Painting	oil on canvas	Childe Hassam, born Dorchester, MA 1859-died East Hampton, NY 1935	1899	Musical instruments|Poppy|Pianos|Architecture|Music|Living room|Domestic|Dahlia|Entertainers|Windows|Flowers|Detail
edanmdm-saam_1962.13.64	SAAM	Battle Abbey	1.0	SAAM-1962.13.64_1	Painting	watercolor, pencil and charcoal on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1931	Abbeys|Ruins|Landscapes|Wars|Roads|Architecture|Religion|Figure(s) in exterior
edanmdm-saam_1966.78.2	SAAM	Untitled Landscape	1.0	SAAM-1966.78.2_2	Painting	oil on canvas	Preston Dickinson, born New York City 1889-died Irun, Spain 1930	ca. 1918	Bridges|Landscapes|Architecture|Rivers|Footbridge
edanmdm-saam_1909.7.6	SAAM	Sunset, Navarro Ridge, California Coast	1.0	SAAM-1909.7.6_1	Painting	oil on canvas	Ralph Albert Blakelock, born New York City 1847-died Elizabethtown, NY 1919	ca. 1870-1879	Sunset|Mountains|Navarro Ridge|Landscapes|Coasts|Time
edanmdm-saam_1967.136.9	SAAM	Niagara Falls	1.0	SAAM-1967.136.9_1	Painting	watercolor	Harry Fenn, born Richmond, England 1845-died Montclair, NJ 1911	1862	Landscapes|Waterfalls|Niagara Falls
edanmdm-saam_1980.133.17	SAAM	Spring	1.0	SAAM-1980.133.17_2	Painting	watercolor on paperboard	Stanley Smith, n.d.	n.d.	Trees|Landscapes|Architecture|Farms|Farmhouse|Domestic|Seasons|Spring
edanmdm-saam_1950.2.24C	SAAM	Smaller Spotted Beach Leaf Edge Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.24C_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1906.9.3	SAAM	The Valley Farm	1.0	SAAM-1906.9.3_1	Painting	oil on canvas	Unidentified (British)	ca. 1826	Water|Landscapes|Animals|Architecture|Farms|Cattle|Valleys|Farmhouse|Domestic|Religion|Church buildings
edanmdm-saam_1962.13.21	SAAM	Baths of Caracalla, Rome	1.0	SAAM-1962.13.21_1	Painting	watercolor and pencil on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1880	Ruins|Landscapes|Architecture|Detail|Baths of Caracalla
edanmdm-saam_1950.2.20A	SAAM	"""Mirror-Back"" Caterpillar, study for book Concealing Coloration in the Animal Kingdom"	1.0	SAAM-1950.2.20A_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1947.11.1	SAAM	The Fall Season	1.0	SAAM-1947.11.1_1	Painting	oil on canvas	Bruce Crane, born New York City 1857-died Bronxville, NY 1937	n.d.	Landscapes|Autumn|Forests and forestry|Seasons
edanmdm-saam_1962.13.51	SAAM	Winchester, England	1.0	SAAM-1962.13.51_1	Painting	watercolor, pencil and charcoal on paper	Cass Gilbert, born Zanesville, OH 1858-died Brockenhurst, England 1934	1921	Animals|Architecture|Religion|Birds|Cityscapes|Winchester Cathedral|Winchester|Church buildings
edanmdm-saam_1983.90.213	SAAM	Yankee Point	1.0	SAAM-1983.90.213_1	Painting	oil on canvas	Edward Bruce, born Dover Plains, NY 1879-died Hollywood, FL 1943	ca. 1931-1933	Mountains|Water|Landscapes|Rocks
edanmdm-saam_1978.36	SAAM	Houses and Landscape	1.0	SAAM-1978.36_2	Painting	oil on canvas	Preston Dickinson, born New York City 1889-died Irun, Spain 1930	ca. 1918	Trees|Landscapes|Architecture|Domestic|Dwellings
edanmdm-saam_1930.12.64	SAAM	Playing with the Colours	1.0	SAAM-1930.12.64_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	n.d.	Landscapes|Forests and forestry
edanmdm-saam_1912.6.2	SAAM	After a Storm, Amagansett	1.0	SAAM-1912.6.2_1	Painting	oil on canvas	Arthur Turnbull Hill, born New York City 1868-died New York City 1929	1912	Weather|Landscapes|Coasts|Storms|Beaches|Waterscapes
edanmdm-saam_1968.88.1	SAAM	Twilight no. 2 1898	1.0	SAAM-1968.88.1_1	Painting	watercolor	Martha Susan Baker, born Evansville, IN 1871-died Chicago, IL 1911	1898	Landscapes|Twilight|Time
edanmdm-saam_XX98H	SAAM	Cave Scene	1.0	SAAM-XX98H_1	Painting	oil on wood	John O'Brien Inman, born New York City 1828-died Fordham, NY 1896	n.d.	Water|Landscapes|Caves
edanmdm-saam_1991.56.63	SAAM	Glacier and Falls	1.0	SAAM-1991.56.63_1	Painting	watercolor and pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1863	Landscapes|Glacier|Waterfalls
edanmdm-saam_1950.2.28D	SAAM	Porcelain-White Spider	1.0	SAAM-1950.2.28D_1	Painting	watercolor	Gerald H. Thayer, born Cornwall-on-Hudson, NY 1883-died Keene, NH 1939		Leaves|Animals|Insects|Spiders|Foliage
edanmdm-saam_1985.83	SAAM	New England Coastal Village	1.0	SAAM-1985.83_1	Painting	watercolor and pencil on paper	Maurice Prendergast, born St. John's, Newfoundland 1858-died New York City 1924	ca. 1915-1918	Landscapes|Coasts|Architecture|Domestic|Cities and towns|Cityscapes|Dwellings
edanmdm-saam_1967.6.15	SAAM	Rooftops, Paris	1.0	SAAM-1967.6.15_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	1909-1912	Architecture|Domestic|Cityscapes|Streets|Chimney|Detail
edanmdm-saam_1985.66.405	SAAM	Buffalo Cow, Grazing on the Prairie	1.0	SAAM-1985.66.405_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832-1833	Western|Landscapes|Animals|Plains|Buffaloes
edanmdm-saam_1950.2.18B	SAAM	Lunar Caterpillar, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.18B_1	Painting	watercolor	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.	Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1958.5.1	SAAM	Excelsior Geyser, Yellowstone Park	1.0	SAAM-1958.5.1_1	Painting	watercolor and pencil on paper	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1873	Mountains|Trees|Pine tree|Yellowstone National Park|Landscapes|Geyser|Rivers|Yellowstone River|Parks
edanmdm-saam_1952.13.89	SAAM	Flock of Geese	1.0	SAAM-1952.13.89_1	Painting	oil on wood	Elizabeth Nourse, born Mount Healthy, OH 1859-died Paris, France 1938	ca. 1883	Animals|Goose|Birds
edanmdm-saam_1909.7.76	SAAM	The Pasture Lot	1.0	SAAM-1909.7.76_1	Painting	oil on canvas	Carleton Wiggins, born Turners, NY 1848-died Old Lyme, CT 1932	1907	Landscapes|Animals|Farms|Cattle
edanmdm-saam_1983.83.191	SAAM	Wild Rose, Wassen	1.0	SAAM-1983.83.191_1	Painting	watercolor on paper	George Elbert Burr, born Monroe Falls, OH 1859-died Phoenix, AZ 1939	1898	Wassen|Landscapes|Roses|Plants
edanmdm-saam_1967.6.16	SAAM	Scheherazade	1.0	SAAM-1967.6.16_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	1915	Art, abstract|Art|Landscapes|Roads|Music|Allegory|Arts and sciences
edanmdm-saam_1909.7.55	SAAM	The Cornfield	1.0	SAAM-1909.7.55_1	Painting	oil on canvas	Henry Ward Ranger, born Syracuse, NY 1858-died New York City 1916	n.d.	Landscapes|Farms
edanmdm-saam_1985.66.425	SAAM	Buffalo Bulls in a Wallow	1.0	SAAM-1985.66.425_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1837-1839	Western|Water|Landscapes|Animals|Buffaloes
edanmdm-saam_1950.2.17C	SAAM	Heterocampa Biundata, Walker, study for book Concealing Coloration in the Animal Kingdom	1.0	SAAM-1950.2.17C_1	Painting	watercolor	Abbott Handerson Thayer, born Boston, MA 1849-died Dublin, NH 1921	n.d.	Leaves|Animals|Insects|Caterpillars|Foliage
edanmdm-saam_1930.12.62	SAAM	In the Plateau Country, with an Inhabited Pueblo	1.0	SAAM-1930.12.62_1	Painting	watercolor	William Henry Holmes, born Cadiz, OH 1846-died Royal Oak, MI 1933	1929	Landscapes|Architecture|Domestic|Deserts
edanmdm-saam_1968.19.2	SAAM	Abstract Landscape	1.0	SAAM-1968.19.2_1	Painting	oil on canvas	H. Lyman Saÿen, born Philadelphia, PA 1875-died Philadelphia, PA 1918	1915-1916	Art, abstract|Art|Landscapes
edanmdm-saam_1983.95.122	SAAM	Untitled (five cows grazing with trees and river in background)	1.0	SAAM-1983.95.122_1	Painting	oil on canvas	Edward Mitchell Bannister, born St. Andrews, New Brunswick, Canada 1828-died Providence, RI 1901	n.d.	Landscapes|Animals|Cattle|Forests and forestry|Rivers
edanmdm-saam_1985.66.468	SAAM	Wounded Buffalo Bull Surrounded by White Wolves	1.0	SAAM-1985.66.468_1	Painting	oil on canvas	George Catlin, born Wilkes-Barre, PA 1796-died Jersey City, NJ 1872	1832-1833	Landscapes|Animals|Plains|Wolf|Buffaloes
edanmdm-saam_1991.56.195	SAAM	Port of Larnaca	1.0	SAAM-1991.56.195_1	Painting	watercolor on paper mounted on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1844	Port of Larnaca|Landscapes|Cypress|Larnaca|Harbors|Waterscapes
edanmdm-saam_1988.49.1	SAAM	Rainbow over the Grand Canyon of the Yellowstone	1.0	SAAM-1988.49.1_1	Painting	oil on canvas	Thomas Moran, born Bolton, England 1837-died Santa Barbara, CA 1926	1900	Yellowstone National Park|Landscapes|Yellowstone Canyon|Rainbow|Canyon|Rivers|Yellowstone River|Parks
edanmdm-saam_1991.56.37	SAAM	Convent of Elijah, Mt. Sinai	1.0	SAAM-1991.56.37_1	Painting	watercolor and pencil on paper	Miner Kilbourne Kellogg, born Manlius Square, NY 1814-died Toledo, OH 1889	1844	Mountains|Landscapes|Mount Sinai|Architecture|Convent of Elijah|Religion
